SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,428 S Hoover St,Los Angeles,CA,90020,1800000,6,2.0,Downtown L.A.,3000,4752,1919,1,600,,Active,August-3-2025 01:00 PM,August-3-2025 04:00 PM,https://www.redfin.com/CA/Los-Angeles/428-S-Hoover-St-90020/home/6934778,TheMLS,25571269,N,Y,34.0658321,-118.2841234
MLS Listing,,Single Family Residential,621 Mildred Ave,Venice,CA,90291,3495000,3,4.0,Venice,2766,2001,2016,1,1264,,Active,,,https://www.redfin.com/CA/Venice/621-Mildred-Ave-90291/home/22332227,TheMLS,25571985,N,Y,33.9872714,-118.4633706
MLS Listing,,Single Family Residential,1522 N Mercury Dr,Los Angeles,CA,90042,1750000,4,4.0,632 - Highland Park,2497,7663,2014,1,701,,Active,August-3-2025 02:00 PM,August-3-2025 04:00 PM,https://www.redfin.com/CA/Los-Angeles/1522-N-Mercury-Dr-90042/home/55532698,CRMLS,GD25170435,N,Y,34.1274124,-118.1889902
MLS Listing,,Single Family Residential,508 Tuallitan Rd,Los Angeles,CA,90049,2980000,3,3.0,Brentwood,2479,35759,1951,1,1202,,Active,August-3-2025 02:00 PM,August-3-2025 05:00 PM,https://www.redfin.com/CA/Los-Angeles/508-Tuallitan-Rd-90049/home/6861083,TheMLS,25567167,N,Y,34.0687741,-118.4836746
MLS Listing,,Single Family Residential,3315 S Bentley Ave,,CA,90034,2199500,5,3.0,C13 - Palms - Mar Vista,2001,7624,1958,1,1099,,Active,,,https://www.redfin.com/CA/Los-Angeles/3315-S-Bentley-Ave-90034/home/6751115,CSMAR,225003872,N,Y,34.0228138,-118.4234069
MLS Listing,,Condo/Co-op,5625 Crescent Park #114,Playa Vista,CA,90094,1699000,3,2.5,Playa Vista,2200,41815,2003,1,772,1263,Pre On-Market,,,https://www.redfin.com/CA/Playa-Vista/5625-Crescent-Park-W-90094/unit-114/home/8136220,TheMLS,25571781,N,Y,33.9722573,-118.4289348
MLS Listing,,Single Family Residential,731 W 99th St,Los Angeles,CA,90044,679999,3,2.0,C34 - Los Angeles Southwest,980,4959,1926,1,694,,Active,August-2-2025 12:00 PM,August-2-2025 02:00 PM,https://www.redfin.com/CA/Los-Angeles/731-W-99th-St-90044/home/7305579,CRMLS,SR25172070,N,Y,33.9465907,-118.288164
MLS Listing,,Condo/Co-op,15500 W Sunset Blvd #301,Pacific Palisades,CA,90272,1295000,2,2.0,Pacific Palisades,1525,21768,1986,1,849,1134,Active,August-3-2025 02:00 PM,August-3-2025 05:00 PM,https://www.redfin.com/CA/Pacific-Palisades/15500-W-Sunset-Blvd-90272/unit-301/home/6841238,TheMLS,25534113,N,Y,34.0483311,-118.5283337
MLS Listing,,Condo/Co-op,5440 Lindley Ave #208,Encino,CA,91316,599000,2,2.0,Encino,1582,112163,1973,1,379,521,Active,August-1-2025 11:00 AM,August-1-2025 01:00 PM,https://www.redfin.com/CA/Encino/5440-Lindley-Ave-91316/unit-208/home/4115908,TheMLS,25569043,N,Y,34.1699138,-118.5270302
MLS Listing,,Single Family Residential,12335 Otsego St,Valley Village,CA,91607,3895000,5,6.5,VVL - Valley Village,4993,7899,2025,1,780,,Active,August-2-2025 01:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/Valley-Village/12335-Otsego-St-91607/home/5214470,CRMLS,SR25171398,N,Y,34.1632749,-118.4020651
MLS Listing,,Multi-Family (2-4 Unit),1025 Pleasantview Ave,Venice,CA,90291,3250000,8,7.0,Venice,2801,4180,1977,1,1160,,Active,August-3-2025 01:00 PM,August-3-2025 03:00 PM,https://www.redfin.com/CA/Venice/1025-Pleasantview-Ave-90291/home/6742158,TheMLS,25-477281,N,Y,33.9959662,-118.4635663
MLS Listing,,Single Family Residential,1840 Jones Ave,Los Angeles,CA,90032,749000,2,1.0,El Sereno,912,4807,1941,1,821,,Active,August-2-2025 01:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/Los-Angeles/1840-Jones-Ave-90032/home/6950209,TheMLS,25571637,N,Y,34.063944,-118.1868671
MLS Listing,,Single Family Residential,2400 W 74th St,Los Angeles,CA,90043,1188000,3,2.5,Park Hills Heights,2000,6703,1928,1,594,,Active,,,https://www.redfin.com/CA/Los-Angeles/2400-W-74th-St-90043/home/6422154,TheMLS,25572225,N,Y,33.9725274,-118.3201073
MLS Listing,,Single Family Residential,4700 Balboa Ave,Encino,CA,91316,5995000,5,6.5,Encino,9409,55445,2008,1,637,,Active,August-1-2025 11:00 AM,August-1-2025 02:00 PM,https://www.redfin.com/CA/Encino/4700-Balboa-Ave-91316/home/21926935,TheMLS,25554591,N,Y,34.1558938,-118.5027056
MLS Listing,,Condo/Co-op,625 S Berendo St #212,Los Angeles,CA,90005,810000,3,2.0,Mid-Wilshire,1340,30005,2005,1,604,595,Pre On-Market,,,https://www.redfin.com/CA/Los-Angeles/625-S-Berendo-St-90005/unit-212/home/17238712,TheMLS,25567945,N,Y,34.0632129,-118.2944112
MLS Listing,,Condo/Co-op,527 Molino St #217,Los Angeles,CA,90013,689000,1,1.0,Metropolitan,910,37045,1910,1,757,570,Active,August-3-2025 02:00 PM,August-3-2025 05:00 PM,https://www.redfin.com/CA/Los-Angeles/527-Molino-St-90013/unit-217/home/79041485,TheMLS,25572211,N,Y,34.0410502,-118.2341333
MLS Listing,,Single Family Residential,2418 W Lincoln St,Long Beach,CA,90810,749000,4,3.0,North Long Beach (NLB),1800,3049,2012,1,416,,Active,,,https://www.redfin.com/CA/Long-Beach/2418-W-Lincoln-St-90810/home/7630072,SDMLS,250034918,N,Y,33.8225172,-118.2238227
MLS Listing,,Townhouse,4173 Colfax Ave Unit G,Studio City,CA,91604,925000,2,3.0,STUD - Studio City,1506,280701,1973,1,614,720,Active,August-2-2025 02:00 PM,August-2-2025 05:00 PM,https://www.redfin.com/CA/Studio-City/4173-Colfax-Ave-91604/unit-G/home/5237339,CRMLS,SR25171834,N,Y,34.1449177,-118.3879845
MLS Listing,,Single Family Residential,7226 Maynard Ave,West Hills,CA,91307,1099950,4,3.0,WEH - West Hills,1553,7867,1956,1,708,,Active,August-3-2025 01:00 PM,August-3-2025 04:00 PM,https://www.redfin.com/CA/West-Hills/7226-Maynard-Ave-91307/home/3074431,CRMLS,SR25171944,N,Y,34.2019516,-118.6210132
MLS Listing,,Condo/Co-op,11923 Darlington Ave #302,Los Angeles,CA,90049,1395000,3,3.0,C06 - Brentwood,1614,7877,2002,1,864,1025,Active,August-2-2025 01:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/Los-Angeles/11923-Darlington-Ave-90049/unit-302/home/22930245,CRMLS,SR25167346,N,Y,34.0498279,-118.4681999
MLS Listing,,Single Family Residential,5179 Knollwood Way,Woodland Hills,CA,91364,1500000,4,3.0,WHLL - Woodland Hills,2676,5011,2002,1,561,,Active,August-10-2025 01:00 PM,August-10-2025 04:00 PM,https://www.redfin.com/CA/Woodland-Hills/5179-Knollwood-Way-91364/home/8107783,CRMLS,SR25171861,N,Y,34.1645241,-118.6198925
MLS Listing,,Single Family Residential,8127 March Ave,West Hills,CA,91304,1399000,3,3.0,WEH - West Hills,2315,9364,1981,1,604,,Active,August-2-2025 12:00 PM,August-2-2025 03:30 PM,https://www.redfin.com/CA/West-Hills/8127-March-Ave-91304/home/3059595,CRMLS,SR25169656,N,Y,34.2177287,-118.6430078
MLS Listing,,Single Family Residential,23510 Justice St,West Hills,CA,91304,897000,4,3.0,WEH - West Hills,1903,11188,1964,1,471,,Active,August-2-2025 11:00 AM,August-2-2025 01:00 PM,https://www.redfin.com/CA/West-Hills/23510-Justice-St-91304/home/3060785,CRMLS,SR25166011,N,Y,34.2165547,-118.6390815
MLS Listing,,Single Family Residential,20225 Allentown Dr,Woodland Hills,CA,91364,2199000,5,3.0,WHLL - Woodland Hills,3611,19318,1962,1,609,,Active,August-1-2025 11:00 AM,August-1-2025 01:00 PM,https://www.redfin.com/CA/Woodland-Hills/20225-Allentown-Dr-91364/home/4162384,CRMLS,SR25170589,N,Y,34.1614784,-118.5749779
MLS Listing,,Condo/Co-op,4424 Whitsett Ave #113,Studio City,CA,91604,829000,2,2.0,STUD - Studio City,1440,33751,2009,1,576,679,Active,August-2-2025 12:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/Studio-City/4424-Whitsett-Ave-91604/unit-113/home/28914243,CRMLS,SR25171769,N,Y,34.151311,-118.4048959
MLS Listing,,Single Family Residential,13601 Simshaw Ave,Sylmar,CA,91342,800000,3,2.0,SYL - Sylmar,1316,7505,1959,1,608,,Active,August-2-2025 02:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/Sylmar/13601-Simshaw-Ave-91342/home/5547892,CRMLS,GD25171922,N,Y,34.3189227,-118.4128156
MLS Listing,,Single Family Residential,16428 Londelius St,North Hills,CA,91343,949000,3,2.0,NOH - North Hills,1958,7462,1962,1,485,,Active,August-2-2025 01:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/North-Hills/16428-Londelius-St-91343/home/5748457,CRMLS,SR25154993,N,Y,34.2290683,-118.4905992
MLS Listing,,Single Family Residential,8404 Woodley Pl,North Hills,CA,91343,900000,4,3.5,699 - Not Defined,2000,1546,2021,1,450,,Active,,,https://www.redfin.com/CA/North-Hills/8404-Woodley-Pl-91343/home/5720474,CRMLS,SR25161003,N,Y,34.223091,-118.484868
MLS Listing,,Single Family Residential,2740 N Beachwood Dr,Hollywood Hills East,CA,90068,2099999,4,3.0,C30 - Hollywood Hills East,2374,4945,1936,1,885,,Active,August-2-2025 01:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/Los-Angeles/2740-N-Beachwood-Dr-90068/home/7130196,CRMLS,SR25170903,N,Y,34.1209498,-118.3217434
MLS Listing,,Single Family Residential,5207 Alhambra Ave,Los Angeles,CA,90032,999000,3,3.0,El Sereno,2250,2508,2020,1,444,,Active,August-2-2025 02:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/Los-Angeles/5207-Alhambra-Ave-90032/home/196729276,TheMLS,25572173,N,Y,34.0739259,-118.1723902
MLS Listing,,Single Family Residential,5131 Woodlawn Ave,Los Angeles,CA,90011,525000,3,2.0,Downtown L.A.,1168,5084,1908,1,449,,Active,,,https://www.redfin.com/CA/Los-Angeles/5131-Woodlawn-Ave-90011/home/6923062,TheMLS,25571331,N,Y,33.9955819,-118.2731041
MLS Listing,,Single Family Residential,474 S Clark Dr,Beverly Hills,CA,90211,1799999,3,2.0,C01 - Beverly Hills,1915,6331,1935,1,940,,Pre On-Market,,,https://www.redfin.com/CA/Beverly-Hills/474-S-Clark-Dr-90211/home/6812494,CRMLS,SR25171992,N,Y,34.0572552,-118.3844744
MLS Listing,,Condo/Co-op,11852 Washington Pl #2,Los Angeles,CA,90066,829000,2,2.0,C13 - Palms - Mar Vista,970,11482,1990,1,855,425,Active,,,https://www.redfin.com/CA/Los-Angeles/11852-Washington-Pl-90066/unit-2/home/182546782,CRMLS,SB25171979,N,Y,34.0028626,-118.4232345
MLS Listing,,Single Family Residential,5004 S Enfield Ave,Encino,CA,91316,4398000,5,5.5,ENC - Encino,5200,9072,2025,1,846,,Active,August-1-2025 11:00 AM,August-1-2025 02:00 PM,https://www.redfin.com/CA/Encino/5004-Enfield-Ave-91316/home/4292297,CRMLS,SR25151509,N,Y,34.1602557,-118.5237393
MLS Listing,,Single Family Residential,542 Short St,Inglewood,CA,90302,990000,3,1.0,101 - North Inglewood,1261,6062,1927,1,785,,Active,,,https://www.redfin.com/CA/Inglewood/542-Short-St-90302/home/6438308,CRMLS,SB25171917,N,Y,33.9758438,-118.3695927
MLS Listing,,Multi-Family (2-4 Unit),1030 W 88th St,Los Angeles,CA,90044,1199900,8,5.0,699 - Not Defined,2900,6087,1911,1,414,,Pre On-Market,,,https://www.redfin.com/CA/Los-Angeles/1030-W-88th-St-90044/home/196728960,CRMLS,SR25171903,N,Y,33.9577284,-118.2930823
MLS Listing,,Condo/Co-op,11852 Washington Pl #5,Los Angeles,CA,90066,839000,2,3.0,C13 - Palms - Mar Vista,1050,11482,1990,1,799,450,Active,,,https://www.redfin.com/CA/Los-Angeles/11852-Washington-Pl-90066/unit-5/home/182547955,CRMLS,SB25171939,N,Y,34.0028626,-118.4232345
MLS Listing,,Condo/Co-op,1310 N Detroit St #405,Los Angeles,CA,90046,500000,2,2.0,C20 - Hollywood,1144,20178,1989,1,437,828,Active,,,https://www.redfin.com/CA/Los-Angeles/1310-N-Detroit-St-90046/unit-405/home/7114094,CRMLS,WS25170409,N,Y,34.0947609,-118.3448251
MLS Listing,,Single Family Residential,11945 Jefferson Blvd,Culver City,CA,90230,850000,2,1.0,C28 - Culver City,904,2412,1962,1,940,,Active,August-2-2025 01:00 PM,August-2-2025 03:00 PM,https://www.redfin.com/CA/Culver-City/11945-Jefferson-Blvd-90230/home/6730428,CRMLS,SR25171110,N,Y,33.98436,-118.4049801
MLS Listing,,Single Family Residential,9636 S Harvard Blvd,Los Angeles,CA,90047,649999,2,1.0,699 - Not Defined,1106,6628,1940,1,588,,Active,,,https://www.redfin.com/CA/Los-Angeles/9636-S-Harvard-Blvd-90047/home/7306841,CRMLS,PW25171631,N,Y,33.9475524,-118.3065449
MLS Listing,,Single Family Residential,6843 Beckett St,Tujunga,CA,91042,730000,3,1.5,659 - Sunland/Tujunga,1097,6622,1920,1,665,,Active,,,https://www.redfin.com/CA/Tujunga/6843-Beckett-St-91042/home/5532698,CRMLS,ND25171867,N,Y,34.2530545,-118.2810184
MLS Listing,,Condo/Co-op,11852 Washington Pl #7,Los Angeles,CA,90066,839000,2,3.0,C13 - Palms - Mar Vista,1030,11482,1990,1,815,450,Active,,,https://www.redfin.com/CA/Los-Angeles/11852-Washington-Pl-90066/unit-7/home/182547953,CRMLS,SB25171859,N,Y,34.0028626,-118.4232345
MLS Listing,,Townhouse,9000 Vanalden Ave #176,Northridge,CA,91324,649999,2,2.5,NR - Northridge,1458,238784,1979,1,446,600,Active,August-2-2025 01:00 PM,August-2-2025 03:00 PM,https://www.redfin.com/CA/Northridge/9000-Vanalden-Ave-91324/unit-176/home/5889779,CRMLS,SR25171621,N,Y,34.2338726,-118.5481107
MLS Listing,,Single Family Residential,10217 Lemona Ave,Mission Hills (san Fernando),CA,91345,1049999,3,2.0,MHL - Mission Hills,1819,7952,1958,1,577,,Pre On-Market,August-2-2025 12:00 AM,August-2-2025 04:00 PM,https://www.redfin.com/CA/Mission-Hills/10217-Lemona-Ave-91345/home/5698065,CRMLS,SR25171454,N,Y,34.2559898,-118.4589905
MLS Listing,,Single Family Residential,5853 Tobias Ave,Sherman Oaks,CA,91411,975000,2,1.0,SO - Sherman Oaks,825,6608,1943,1,1182,,Active,August-2-2025 01:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/Van-Nuys/5853-Tobias-Ave-91411/home/4677860,CRMLS,SR25171794,N,Y,34.1773128,-118.4524358
MLS Listing,,Single Family Residential,15065 Vose St,Van Nuys,CA,91405,1050000,3,2.0,East Van Nuys,1835,7253,1956,1,572,,Active,August-1-2025 02:00 PM,August-1-2025 04:00 PM,https://www.redfin.com/CA/Van-Nuys/15065-Vose-St-91405/home/4461236,TheMLS,25572147,N,Y,34.1987441,-118.4617701
MLS Listing,,Single Family Residential,2232 Meadowvale Ave,Los Angeles,CA,90031,785000,3,1.0,Silver Lake - Echo Park,814,4990,1923,1,964,,Active,August-2-2025 11:00 AM,August-2-2025 02:00 PM,https://www.redfin.com/CA/Los-Angeles/2232-Meadowvale-Ave-90031/home/7069347,TheMLS,25571525,N,Y,34.0888959,-118.2355266
MLS Listing,,Condo/Co-op,11852 Washington Pl #3,Los Angeles,CA,90066,829000,2,2.0,C13 - Palms - Mar Vista,930,11482,1990,1,891,425,Active,,,https://www.redfin.com/CA/Los-Angeles/11852-Washington-Pl-90066/unit-3/home/182546806,CRMLS,SB25171812,N,Y,34.0028626,-118.4232345
MLS Listing,,Multi-Family (5+ Unit),222 N Alvarado St,Los Angeles,CA,90026,23900000,64,63.0,Silver Lake - Echo Park,43586,13488,2025,1,548,,Active,,,https://www.redfin.com/CA/Los-Angeles/222-N-Alvarado-St-90026/home/6936228,TheMLS,25572151,N,Y,34.0682684,-118.269073
MLS Listing,,Single Family Residential,6521 W 85th St,Los Angeles,CA,90045,1580000,3,2.0,C29 - Westchester,1687,6094,1944,1,937,2,Active,August-2-2025 01:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/Los-Angeles/6521-W-85th-St-90045/home/6611303,CRMLS,OC25166412,N,Y,33.9614899,-118.4024584
MLS Listing,,Townhouse,20146 Cohasset St #15,Winnetka,CA,91306,489000,2,1.5,WIN - Winnetka,1070,198873,1971,1,457,449,Active,,,https://www.redfin.com/CA/Winnetka/20146-Cohasset-St-91306/unit-15/home/8182467,CRMLS,CV25150714,N,Y,34.2067847,-118.5727636
MLS Listing,,Single Family Residential,4241 Woodcliff Rd,Sherman Oaks,CA,91403,5999000,6,5.5,SO - Sherman Oaks,5760,13270,2025,1,1041,,Active,August-2-2025 11:00 AM,August-2-2025 01:00 PM,https://www.redfin.com/CA/Sherman-Oaks/4241-Woodcliff-Rd-91403/home/4906942,CRMLS,SR25171074,N,Y,34.1477827,-118.4675773
MLS Listing,,Single Family Residential,23416 Califa St,Woodland Hills,CA,91367,5295000,6,7.0,WHLL - Woodland Hills,6418,18338,1955,1,825,,Active,August-1-2025 11:00 AM,August-1-2025 02:00 PM,https://www.redfin.com/CA/Woodland-Hills/23416-Califa-St-91367/home/3232728,CRMLS,SR25162468,N,Y,34.1771126,-118.6370077
MLS Listing,,Single Family Residential,2648 Brighton Ave,Los Angeles,CA,90018,944995,4,2.0,C16 - Mid Los Angeles,2425,7102,1903,1,390,,Active,,,https://www.redfin.com/CA/Los-Angeles/2648-Brighton-Ave-90018/home/6895137,CRMLS,SR25171743,N,Y,34.0312635,-118.3012254
MLS Listing,,Single Family Residential,5316 Goodland Ave,Valley Village,CA,91607,1569000,3,3.0,VVL - Valley Village,1638,6258,1956,1,958,,Active,,,https://www.redfin.com/CA/Valley-Village/5316-Goodland-Ave-91607/home/5205160,CRMLS,SR25170901,N,Y,34.1671405,-118.4111317
MLS Listing,,Multi-Family (2-4 Unit),305 S Mott St,Los Angeles,CA,90033,998000,4,2.0,Boyle Heights,2421,6698,1922,1,412,,Active,,,https://www.redfin.com/CA/Los-Angeles/305-S-Mott-St-90033/home/6940955,TheMLS,25571351,N,Y,34.0396061,-118.2077948
MLS Listing,,Multi-Family (5+ Unit),117 S Avenue 64,Los Angeles,CA,90042,6950000,32,24.0,Highland Park,13674,11307,1989,1,508,,Active,,,https://www.redfin.com/CA/Los-Angeles/117-S-Avenue-64-90042/home/7088142,TheMLS,25572129,N,Y,34.1140074,-118.1821329
MLS Listing,,Single Family Residential,6402 Bertrand Ave,Reseda,CA,91335,799000,3,1.0,RES - Reseda,1123,6153,1950,1,711,,Active,August-2-2025 01:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/Reseda/6402-Bertrand-Ave-91335/home/3824533,CRMLS,SR25167540,N,Y,34.1869661,-118.5244119
MLS Listing,,Single Family Residential,1626 E Martin Luther King Jr Blvd,Los Angeles,CA,90011,540000,3,1.0,699 - Not Defined,1069,3854,1907,1,505,,Active,,,https://www.redfin.com/CA/Los-Angeles/1626-E-Martin-Luther-King-Jr-Blvd-90011/home/6927787,CRMLS,DW25171630,N,Y,34.0100951,-118.2458783
MLS Listing,,Single Family Residential,24365 Sterling Ranch Rd,West Hills,CA,91304,3500000,5,6.0,WEH - West Hills,4359,8396,2021,1,803,229,Pre On-Market,,,https://www.redfin.com/CA/Canoga-Park/24365-Sterling-Ranch-Rd-91304/home/110207724,CRMLS,SR25171595,N,Y,34.218108,-118.6569376
MLS Listing,,Single Family Residential,4501 Grimes Pl,Los Angeles,CA,91316,1980000,3,4.0,699 - Not Defined,3159,24427,1959,1,627,,Active,August-3-2025 02:00 PM,August-3-2025 04:00 PM,https://www.redfin.com/CA/Encino/4501-Grimes-Pl-91316/home/4299034,CRMLS,WS25171086,N,Y,34.1512877,-118.5259837
MLS Listing,,Single Family Residential,4424 Deanwood Dr,Woodland Hills,CA,91364,2195000,5,5.5,WHLL - Woodland Hills,3781,18147,1969,1,581,75,Active,August-2-2025 12:00 PM,August-2-2025 03:00 PM,https://www.redfin.com/CA/Woodland-Hills/4424-Deanwood-Dr-91364/home/4238568,CRMLS,OC25094079,N,Y,34.1501812,-118.5741672
MLS Listing,,Single Family Residential,12243 Kenny Dr,Granada Hills,CA,91344,1450000,4,3.0,GH - Granada Hills,3021,17286,1964,1,480,,Active,August-2-2025 12:00 PM,August-2-2025 02:00 PM,https://www.redfin.com/CA/Granada-Hills/12243-Kenny-Dr-91344/home/5578352,CRMLS,SR25170319,N,Y,34.2930359,-118.4995035
MLS Listing,,Condo/Co-op,716 Maltman Ave #15,Los Angeles,CA,90026,875000,2,2.5,671 - Silver Lake,1087,15004,1990,1,805,525,Active,,,https://www.redfin.com/CA/Los-Angeles/716-Maltman-Ave-90026/unit-15/home/7051489,CRMLS,PW25170061,N,Y,34.08206,-118.28162
MLS Listing,,Condo/Co-op,20224 Cohasset St,Winnetka,CA,91306,499000,2,1.5,WIN - Winnetka,1040,,1971,1,480,450,Active,,,https://www.redfin.com/CA/Winnetka/20224-Cohasset-St-91306/home/196713319,CRMLS,P1-23484,N,Y,34.206751,-118.5743289
MLS Listing,,Condo/Co-op,10878 Bloomfield St #107,Toluca Lake,CA,91602,890000,3,3.0,TUL - Toluca Lake,1700,32178,2009,1,524,576,Active,,,https://www.redfin.com/CA/North-Hollywood/10878-Bloomfield-St-91602/unit-107/home/26849442,CSMAR,225003861,N,Y,34.1489028,-118.3680177
MLS Listing,,Single Family Residential,6631 Bevis Ave,Van Nuys,CA,91405,750000,2,1.0,VN - Van Nuys,1196,6347,1923,1,627,,Active,August-3-2025 01:00 PM,August-3-2025 04:00 PM,https://www.redfin.com/CA/Van-Nuys/6631-Bevis-Ave-91405/home/4608734,CRMLS,V1-31456,N,Y,34.1916088,-118.4562115
MLS Listing,,Single Family Residential,2433 Mckinley Ave,Venice,CA,90291,1650000,2,1.5,Venice,1268,3835,1950,1,1301,,Pre On-Market,,,https://www.redfin.com/CA/Venice/2433-McKinley-Ave-90291/home/6735265,TheMLS,25570289,N,Y,33.985279,-118.4628773
MLS Listing,,Single Family Residential,20327 Stagg St #3,Winnetka,CA,91306,1795000,5,5.0,Winnetka,3700,5300,,1,485,,Active,August-3-2025 02:30 PM,August-3-2025 04:30 PM,https://www.redfin.com/CA/Winnetka/20327-Stagg-St-91306/unit-3/home/196217594,TheMLS,25558895,N,Y,34.2114688,-118.5762592
MLS Listing,,Single Family Residential,3543 Casitas Ave,Los Angeles,CA,90039,1289000,3,3.0,Atwater,1697,1570,2020,1,760,189,Active,August-2-2025 02:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/Los-Angeles/3543-Casitas-Ave-90039/home/169942554,TheMLS,25570107,N,Y,34.1207704,-118.2570249
MLS Listing,,Condo/Co-op,1 W Century Dr Unit 28B,Los Angeles,CA,90067,7500000,3,4.5,Westwood - Century City,3430,161429,2010,1,2187,4713,Active,,,https://www.redfin.com/CA/Los-Angeles/1-W-Century-Dr-90067/unit-28B/home/28915238,TheMLS,25571895,N,Y,34.0562858,-118.4146743
MLS Listing,,Single Family Residential,4611 Roma Ct,Marina Del Rey,CA,90292,4795000,4,4.0,Marina Del Rey,4555,4315,1988,1,1053,,Active,,,https://www.redfin.com/CA/Marina-del-Rey/4611-Roma-Ct-90292/home/6783167,TheMLS,25571955,N,Y,33.9717732,-118.4584521
MLS Listing,,Single Family Residential,7234 Yolanda Ave,Reseda,CA,91335,769000,3,1.0,Reseda,1140,5974,1950,1,675,,Active,August-2-2025 02:00 PM,August-2-2025 05:00 PM,https://www.redfin.com/CA/Reseda/7234-Yolanda-Ave-91335/home/3785765,TheMLS,25571787,N,Y,34.202218,-118.540348
MLS Listing,,Single Family Residential,10721 Landale St,North Hollywood,CA,91602,1095000,2,1.5,Toluca Lake,1210,7497,1937,1,905,,Pre On-Market,,,https://www.redfin.com/CA/North-Hollywood/10721-Landale-St-91602/home/5304410,TheMLS,25571381,N,Y,34.1514599,-118.364434
MLS Listing,,Single Family Residential,5920 Jellico Ave,Encino,CA,91316,1449000,4,2.5,ENC - Encino,1640,5632,1949,1,884,,Active,August-2-2025 01:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/Encino/5920-Jellico-Ave-91316/home/4751459,CRMLS,SR25171281,N,Y,34.178096,-118.5172332
MLS Listing,,Multi-Family (5+ Unit),4201 N Council St,Los Angeles,CA,90004,5995000,18,18.0,Mid-Wilshire,8677,7702,1923,1,691,,Active,,,https://www.redfin.com/CA/Los-Angeles/4201-S-Council-90004/home/194145119,TheMLS,25572079,N,Y,34.075333,-118.300423
MLS Listing,,Condo/Co-op,1885 Veteran Ave #103,Los Angeles,CA,90025,635000,2,2.0,Westwood - Century City,920,17857,1973,1,690,580,Pre On-Market,,,https://www.redfin.com/CA/Los-Angeles/1885-Veteran-Ave-90025/unit-103/home/6801295,TheMLS,25571301,N,Y,34.0465941,-118.4384396
MLS Listing,,Single Family Residential,645 N Hayworth Ave,Los Angeles,CA,90048,2149000,4,4.0,West Hollywood Vicinity,2397,1892,2015,1,897,,Active,,,https://www.redfin.com/CA/Los-Angeles/645-N-Hayworth-Ave-90048/home/105432378,TheMLS,25572083,N,Y,34.082862,-118.363155
MLS Listing,,Single Family Residential,317 W 107th St,Los Angeles,CA,90003,449000,2,1.0,C34 - Los Angeles Southwest,866,5404,1925,1,518,,Active,,,https://www.redfin.com/CA/Los-Angeles/317-W-107th-St-90003/home/7316783,CRMLS,DW25171307,N,Y,33.9394165,-118.2790877
MLS Listing,,Single Family Residential,6606 Aura Ave,Reseda,CA,91335,1399000,4,3.0,RES - Reseda,1636,6048,1951,1,855,,Active,,,https://www.redfin.com/CA/Reseda/6606-Aura-Ave-91335/home/3903114,CRMLS,SR25171531,N,Y,34.1903418,-118.5543322
MLS Listing,,Single Family Residential,1160 Chantilly Rd,Los Angeles,CA,90077,8995000,5,5.5,Bel Air - Holmby Hills,8000,37266,1999,1,1124,,Active,,,https://www.redfin.com/CA/Los-Angeles/1160-Chantilly-Rd-90077/home/6829706,TheMLS,25571753,N,Y,34.0941648,-118.4566195
MLS Listing,,Single Family Residential,7315 Jamieson Ave,Reseda,CA,91335,1275000,7,4.0,RES - Reseda,2560,6749,1948,1,498,,Active,August-2-2025 01:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/Reseda/7315-Jamieson-Ave-91335/home/3806232,CRMLS,PF25157858,N,Y,34.2033769,-118.5221312
MLS Listing,,Single Family Residential,9946 Ruffner Ave,North Hills,CA,91343,874999,4,3.0,NOH - North Hills,2000,7779,1965,1,437,,Active,August-2-2025 12:00 AM,August-2-2025 11:59 PM,https://www.redfin.com/CA/North-Hills/9946-Ruffner-Ave-91343/home/5738961,CRMLS,DW25171188,N,Y,34.2516375,-118.4963164
